category,difficulty,title,company_tags,accuracy,url
Sorting,Easy,Bitonic Generator Sort,Zoho,49.48%,https://www.geeksforgeeks.org/problems/bitonic-generator-sort3343/1
Sorting,Easy,Sorting All Except One,,47.26%,https://www.geeksforgeeks.org/problems/sorting-all-array-elements-except-one4653/1
Sorting,Easy,Next Greater Even Number,"Zoho, Amazon, FactSet, +2",38.80%,https://www.geeksforgeeks.org/problems/next-greater-even-number0828/1
Sorting,Easy,Rearrange for Largest Even Number,Snapdeal,34.94%,https://www.geeksforgeeks.org/problems/largest-even-number3821/1
Sorting,Easy,Rope Cutting,,53.89%,https://www.geeksforgeeks.org/problems/rope-cutting3334/1
Sorting,Easy,Good Pairs,,44.05%,https://www.geeksforgeeks.org/problems/good-pairs4519/1
Sorting,Easy,Overlapping Intervals,,41.84%,https://www.geeksforgeeks.org/problems/overlapping-intervals--174556/1
Sorting,Easy,Unusual String Sort,,49.33%,https://www.geeksforgeeks.org/problems/unusual-string-sort0405/1
Sorting,Easy,Maximum Partitions to Make a Permutation Sorted,,55.03%,https://www.geeksforgeeks.org/problems/maximum-number-of-partitions-that-can-be-sorted-individually-to-make-sorted2926/1
Sorting,Easy,Minimum Add/Subtract to Equalize Array,,34.96%,https://www.geeksforgeeks.org/problems/equalize-an-array3405/1
Sorting,Easy,Count Uncovered Positions,,21.08%,https://www.geeksforgeeks.org/problems/race-in-fooland4522/1
Sorting,Easy,Sort an Array of 1 to n,,68.08%,https://www.geeksforgeeks.org/problems/sort-an-array-which-contains-1-to-n-values-using-mathematical-formula/1
Sorting,Easy,"Smallest Rearrangement with No ""cba"" Subsequence",,61.47%,https://www.geeksforgeeks.org/problems/cba-subsequence--170645/1
Sorting,Easy,Largest Gap in Intervals,Flipkart,79.83%,https://www.geeksforgeeks.org/problems/largest-gap/1
Sorting,Easy,Chocolate Distribution Problem,,75.54%,https://www.geeksforgeeks.org/problems/chocolate-distribution-problem-1607582550--183828/1
Sorting,Medium,"Sort 0s, 1s and 2s","Adobe, Amazon, Flipkart, +14",50.58%,https://www.geeksforgeeks.org/problems/sort-an-array-of-0s-1s-and-2s4231/1
Sorting,Medium,Kth Smallest,"ABCO, Accolite, Adobe, +7",35.17%,https://www.geeksforgeeks.org/problems/kth-smallest-element5635/1
Sorting,Medium,Count Inversions,"Adobe, Amazon, BankBazaar, +4",16.93%,https://www.geeksforgeeks.org/problems/inversion-of-array-1587115620/1
Sorting,Medium,Quick Sort,"Adobe, Amazon, Goldman Sachs, +10",55.23%,https://www.geeksforgeeks.org/problems/quick-sort/1
Sorting,Medium,Wave Array,"Amazon, FactSet, Flipkart, +4",63.69%,https://www.geeksforgeeks.org/problems/wave-array-1587115621/1
Sorting,Medium,Merge Sort,"Amazon, Boomerang Commerce, Goldman Sachs, +9",54.10%,https://www.geeksforgeeks.org/problems/merge-sort/1
Sorting,Medium,Min Sum Pair using Digits,Google,17.14%,https://www.geeksforgeeks.org/problems/minimum-sum4058/1
Sorting,Medium,Form the Largest Number,"Amazon, MakeMyTrip, Microsoft, +2",37.82%,https://www.geeksforgeeks.org/problems/largest-number-formed-from-an-array1117/1
Sorting,Medium,Count the Number of Possible Triangles,"Amazon, Microsoft",28.53%,https://www.geeksforgeeks.org/problems/count-possible-triangles-1587115620/1
Sorting,Medium,Count Power Pairs from Two Arrays,FactSet,7.42%,https://www.geeksforgeeks.org/problems/number-of-pairs3422/1
Sorting,Medium,Nearly sorted,Google,75.25%,https://www.geeksforgeeks.org/problems/nearly-sorted-1587115620/1
Sorting,Medium,Max Profit from Two Machines,"Amazon, TCS",16.39%,https://www.geeksforgeeks.org/problems/max-profit-from-two-machines/1
Sorting,Medium,Case-specific Sorting of Strings,,69.88%,https://www.geeksforgeeks.org/problems/case-specific-sorting-of-strings4845/1
Sorting,Medium,Find H-Index,NPCI,53.40%,https://www.geeksforgeeks.org/problems/find-h-index--165609/1
Sorting,Medium,Sort by Absolute Difference,NPCI,27.77%,https://www.geeksforgeeks.org/problems/sort-by-absolute-difference-1587115621/1
Sorting,Medium,Sort in specific order,"Zoho, Microsoft",52.55%,https://www.geeksforgeeks.org/problems/sort-in-specific-order2422/1
Sorting,Medium,Triplets with Sum in Range,Microsoft,30.77%,https://www.geeksforgeeks.org/problems/triplets-with-sum-with-given-range/1
Sorting,Medium,Sort the given array after applying the given equation,Adobe,36.21%,https://www.geeksforgeeks.org/problems/sort-the-given-array-after-applying-the-given-equation0304/1
Sorting,Medium,Search in an almost Sorted Array,,55.44%,https://www.geeksforgeeks.org/problems/search-in-an-almost-sorted-array/1
Sorting,Medium,Equalize All Prefix Sums,,69.73%,https://www.geeksforgeeks.org/problems/equalize-all-prefix-sums/1
Sorting,Medium,Merge three sorted arrays,,65.94%,https://www.geeksforgeeks.org/problems/merge-three-sorted-arrays-1587115620/1
Sorting,Medium,Maximum Intersecting Lines,Swiggy,53.99%,https://www.geeksforgeeks.org/problems/maximum-intersecting-lines--170647/1
Sorting,Medium,Closer to sort,,53.98%,https://www.geeksforgeeks.org/problems/closer-to-sort-1587115620/1
Sorting,Medium,Maximum Intervals Overlap,"Flipkart, Accolite, Amazon, +2",48.73%,https://www.geeksforgeeks.org/problems/maximum-intervals-overlap5708/1
Sorting,Medium,Largest Array Formation with Same Parity Swaps,,57.01%,https://www.geeksforgeeks.org/problems/even-swap/1
Sorting,Medium,Happiest Triplet,,53.91%,https://www.geeksforgeeks.org/problems/happiest-triplet2921/1
Sorting,Medium,C++ Generic sort,,65.12%,https://www.geeksforgeeks.org/problems/c-generic-sort/1
