category,difficulty,title,company_tags,accuracy,url
Mathematics,Basic,Finding Position,Amazon,51.58%,https://www.geeksforgeeks.org/problems/finding-position2223/1
Mathematics,Basic,Perfect Number,,49.35%,https://www.geeksforgeeks.org/problems/perfect-number3759/1
Mathematics,Basic,Cube Root,,51.70%,https://www.geeksforgeeks.org/problems/cube-root-of-a-number0915/1
Mathematics,Basic,Distance between 2 points,Zoho,49.98%,https://www.geeksforgeeks.org/problems/distance-between-2-points3200/1
Mathematics,Basic,Add two fractions,,33.11%,https://www.geeksforgeeks.org/problems/add-two-fractions/1
Mathematics,Basic,Check Perfect Square,,51.29%,https://www.geeksforgeeks.org/problems/check-perfect-square5253/1
Mathematics,Basic,Power of Pow | Even Number,,34.18%,https://www.geeksforgeeks.org/problems/power-of-pow-even-number5440/1
Mathematics,Basic,Sum of odd and even elements,,50.00%,https://www.geeksforgeeks.org/problems/sum-of-odd-and-even-elements3033/1
Mathematics,Basic,Automorphic Number,,50.00%,https://www.geeksforgeeks.org/problems/automorphic-number4721/1
Mathematics,Basic,Sum of GP,,40.90%,https://www.geeksforgeeks.org/problems/sum-of-gp2120/1
Mathematics,Basic,Matching Pair,,80.01%,https://www.geeksforgeeks.org/problems/matching-pair5320/1
Mathematics,Basic,Check if the number is Fibonacci,"MAQ Software, Adobe",51.19%,https://www.geeksforgeeks.org/problems/check-if-the-number-is-fibonacci4654/1
Mathematics,Basic,Thief Trying to Escape,"MakeMyTrip, Cisco",18.64%,https://www.geeksforgeeks.org/problems/thief-try-to-excape0710/1
Mathematics,Basic,Anshuman's Favourite Number,,64.48%,https://www.geeksforgeeks.org/problems/anshumans-favourite-number2029/1
Mathematics,Basic,Small Factorial,,47.55%,https://www.geeksforgeeks.org/problems/small-factorial0854/1
Mathematics,Basic,Nth Even Fibonacci,,25.46%,https://www.geeksforgeeks.org/problems/nth-even-fibonacci-number1119/1
Mathematics,Basic,Check if Four Points Form a Square,"Amazon, Zoho",35.49%,https://www.geeksforgeeks.org/problems/check-if-given-four-points-form-a-square3026/1
Mathematics,Basic,Status of Doors after n Toggles,TCS,30.30%,https://www.geeksforgeeks.org/problems/check-if-the-door-is-open-or-closed2013/1
Mathematics,Basic,Power of Four,,40.48%,https://www.geeksforgeeks.org/problems/power-of-four/1
Mathematics,Basic,Surface Area and Volume of Cuboid,,48.37%,https://www.geeksforgeeks.org/problems/surface-area-and-volume-of-cuboid0522/1
Mathematics,Basic,Sum of Odd Squares,,52.24%,https://www.geeksforgeeks.org/problems/power-of-pow-odd-numbers1103/1
Mathematics,Basic,Prime Pairs with Limited Product,Amazon,44.48%,https://www.geeksforgeeks.org/problems/pairs-of-prime-number2612/1
Mathematics,Basic,Sum of product of x and y with floor(n/x) = y,,71.51%,https://www.geeksforgeeks.org/problems/sum-of-product-of-x-and-y-with-floornx-y3711/1
Mathematics,Basic,Target with Jumps Equal to Positions,Samsung,51.83%,https://www.geeksforgeeks.org/problems/pattern-jumping4855/1
Mathematics,Basic,The Lazy Caterer's Problem,Visa,60.14%,https://www.geeksforgeeks.org/problems/the-lazy-caterers-problem2527/1
Mathematics,Basic,Mind Game,,60.94%,https://www.geeksforgeeks.org/problems/mind-game3637/1
Mathematics,Basic,Check Power of 3,,48.44%,https://www.geeksforgeeks.org/problems/check-a-integer-is-power-of-3-or-not3850/1
Mathematics,Basic,Perfect Squares in a Range,Wipro,50.00%,https://www.geeksforgeeks.org/problems/perfect-squares-in-a-range2253/1
Mathematics,Basic,Waiting Time of the Last Consumer,,56.45%,https://www.geeksforgeeks.org/problems/doctors-clinic0431/1
Mathematics,Basic,Check for Perfect Power Number,"Amazon, Housing.com",39.37%,https://www.geeksforgeeks.org/problems/check-if-a-number-can-be-expressed-as-xy1606/1
Mathematics,Basic,Area of a Triangle,,37.28%,https://www.geeksforgeeks.org/problems/area-of-a-triangle5739/1
Mathematics,Basic,12-hour Clock Addition,,50.43%,https://www.geeksforgeeks.org/problems/12-hour-clock-addition1206/1
Mathematics,Basic,Divisible by M in a Range,Samsung,54.58%,https://www.geeksforgeeks.org/problems/count-numbers-divisible-by-m1524/1
Mathematics,Basic,Decimal to Any Base Conversion,,48.06%,https://www.geeksforgeeks.org/problems/decimal-to-any-base-conversion2440/1
Mathematics,Basic,Check if Two Circles Intersect,,50.00%,https://www.geeksforgeeks.org/problems/checcheck-if-two-given-circles-touch-each-other5038/1
Mathematics,Basic,Final Amount with Compound Interest,,51.19%,https://www.geeksforgeeks.org/problems/compound-interest0235/1
Mathematics,Basic,LCM of Array,,38.86%,https://www.geeksforgeeks.org/problems/lcm-of-given-array-elements3919/1
Mathematics,Basic,Factorials in an Array,,48.96%,https://www.geeksforgeeks.org/problems/factorial-number2446/1
Mathematics,Basic,Make Distinct Sorted with Minimum Sum Increments,,35.58%,https://www.geeksforgeeks.org/problems/making-elements-distinct3139/1
Mathematics,Basic,Disarium Number,,62.07%,https://www.geeksforgeeks.org/problems/disarium-number1045/1
Mathematics,Basic,Check if divisible by 5,,44.08%,https://www.geeksforgeeks.org/problems/check-if-divisible-by-52730/1
Mathematics,Basic,Parallel or Perpendicular Vectors,,55.85%,https://www.geeksforgeeks.org/problems/parallel-or-perpendicular4257/1
Mathematics,Basic,Student record,Amazon,35.85%,https://www.geeksforgeeks.org/problems/student-record1752/1
Mathematics,Basic,Sum of Multiples of 3 or 7,,32.81%,https://www.geeksforgeeks.org/problems/multiples-power2816/1
Mathematics,Basic,Given Base to Decimal Conversion,"Adobe, Paytm",35.88%,https://www.geeksforgeeks.org/problems/convert-from-any-base-to-decimal3736/1
Mathematics,Basic,Check if divisible by 36,,35.92%,https://www.geeksforgeeks.org/problems/check-if-divisible-by-363149/1
Mathematics,Basic,Days Between Two Dates,"Zoho, Salesforce",32.58%,https://www.geeksforgeeks.org/problems/find-number-of-days-between-two-given-dates5400/1
Mathematics,Basic,Numbers Containing Zero with Digit Count d or Less,Amazon,35.12%,https://www.geeksforgeeks.org/problems/count-zero3710/1
Mathematics,Basic,Position of m-th in Circle,,35.64%,https://www.geeksforgeeks.org/problems/find-the-position-of-m-th-item1723/1
Mathematics,Basic,Pronic Number,,39.29%,https://www.geeksforgeeks.org/problems/pronic-number0729/1
Mathematics,Basic,Digits in N that Divide it,,20.29%,https://www.geeksforgeeks.org/problems/count-digits-in-given-number-n-which-divide-n3331/1
Mathematics,Basic,Jumpy Ball,,44.02%,https://www.geeksforgeeks.org/problems/jumpy-ball1449/1
Mathematics,Basic,Tidy Number,Freshokartz,48.00%,https://www.geeksforgeeks.org/problems/tidy-number0519/1
Mathematics,Basic,Square Divisors,,36.92%,https://www.geeksforgeeks.org/problems/square-divisors4319/1
Mathematics,Basic,Same Odd-Even Digit Sum,,32.74%,https://www.geeksforgeeks.org/problems/difference-between-sums-of-odd-and-even-digits2837/1
Mathematics,Basic,Check if Date is Valid,,29.01%,https://www.geeksforgeeks.org/problems/check-if-date-is-valid0050/1
Mathematics,Basic,Adam Number,,40.67%,https://www.geeksforgeeks.org/problems/adam-number2650/1
Mathematics,Basic,Perfect Cubes in a Range,,24.96%,https://www.geeksforgeeks.org/problems/perfect-cubes-in-a-range3933/1
Mathematics,Basic,Total digits in 1 to n,,55.28%,https://www.geeksforgeeks.org/problems/total-digits4030/1
Mathematics,Basic,Trimorphic Number,,23.24%,https://www.geeksforgeeks.org/problems/trimorphic-number3553/1
Mathematics,Basic,Minimum Sum of Factors,,17.66%,https://www.geeksforgeeks.org/problems/minimum-sum-of-factors5829/1
Mathematics,Basic,Odd Divisors,,43.81%,https://www.geeksforgeeks.org/problems/odd-divisors5347/1
Mathematics,Basic,Carol Number,,54.30%,https://www.geeksforgeeks.org/problems/carol-number4645/1
Mathematics,Basic,Exact n Rupees After 0 or More Buyings,,23.63%,https://www.geeksforgeeks.org/problems/exact-n-rupees-after-0-or-more-buyings/1
Mathematics,Basic,"Target with Repeated 1, 2 and 3 Jumps",,46.64%,https://www.geeksforgeeks.org/problems/jumping-geek3420/1
Mathematics,Basic,Cricket Average,,27.95%,https://www.geeksforgeeks.org/problems/cricket-average2031/1
Mathematics,Basic,Inside Or Not,,29.20%,https://www.geeksforgeeks.org/problems/point-lies-or-not0417/1
Mathematics,Basic,Sum of b Consecutive Integers,,51.88%,https://www.geeksforgeeks.org/problems/ishaans-sum-problem0934/1
Mathematics,Basic,Count Numbers Containing Digit 0,,41.88%,https://www.geeksforgeeks.org/problems/numbers-containing-0s-from-1-to-n4704/1
Mathematics,Basic,Extended Euclidean Algorithm,,60.14%,https://www.geeksforgeeks.org/problems/extended-euclidean-algorithm3848/1
Mathematics,Basic,Find X and Y in Linear Equation,,26.14%,https://www.geeksforgeeks.org/problems/find-x-and-y-in-linear-equation1334/1
Mathematics,Basic,Ways to Divide in 4 Parts,,54.75%,https://www.geeksforgeeks.org/problems/divide-the-number5320/1
Mathematics,Basic,Maximum Distance with Shared Fuel,,29.34%,https://www.geeksforgeeks.org/problems/maximum-distance3248/1
Mathematics,Basic,Check Sum of Two Squares,,47.35%,https://www.geeksforgeeks.org/problems/check-squares2421/1
Mathematics,Basic,Get the Diamond,,60.73%,https://www.geeksforgeeks.org/problems/get-the-diamond/1
Mathematics,Basic,Count Rectangles in a Grid,,49.82%,https://www.geeksforgeeks.org/problems/rectangle-number4650/1
Mathematics,Basic,Smallest k Digit Number Divisible by x,,32.46%,https://www.geeksforgeeks.org/problems/smallest-k-digit-number-divisible-by-x2351/1
Mathematics,Basic,C++ Nega Bit,,59.24%,https://www.geeksforgeeks.org/problems/c-nega-bit2019/1
Mathematics,Basic,Equalize Array Elements,,29.02%,https://www.geeksforgeeks.org/problems/chocolate-lengths0332/1
Mathematics,Basic,Max Digit Sum Number in 1 to n,,10.42%,https://www.geeksforgeeks.org/problems/biggest-integer-having-maximum-digit-sum1704/1
Mathematics,Basic,Min x for Quadratic Threshold,,33.00%,https://www.geeksforgeeks.org/problems/min-value-of-x2252/1
Mathematics,Basic,Count Digits After Decimal,,26.05%,https://www.geeksforgeeks.org/problems/count-number-of-digits-after-decimal1516/1
Mathematics,Basic,Find Safe Position,,39.16%,https://www.geeksforgeeks.org/problems/search-for-traitor5950/1
Mathematics,Basic,Nth Multiple in Fibonacci,,29.57%,https://www.geeksforgeeks.org/problems/nth-multiple/1
Mathematics,Basic,Rotations Divisible by 4,,21.03%,https://www.geeksforgeeks.org/problems/count-rotations-divisible-by-43523/1
Mathematics,Basic,Buzz Number,,66.42%,https://www.geeksforgeeks.org/problems/buzz-number/1
Mathematics,Basic,Count Unique Rectangles from n Unit Squares,,24.96%,https://www.geeksforgeeks.org/problems/number-of-unique-rectangles1849/1
Mathematics,Basic,Sum of all Subsets of First n Naturals,,41.00%,https://www.geeksforgeeks.org/problems/sum-of-all-subsets-formed-by-first-n-natural-numbers0603/1
Mathematics,Basic,All Cyclic Permutations of a Number,,27.67%,https://www.geeksforgeeks.org/problems/generate-all-cyclic-permutations-of-a-number2921/1
Mathematics,Basic,Euler Totient Sum and Divisors,,37.68%,https://www.geeksforgeeks.org/problems/euler-totient-sum-and-divisors5501/1
Mathematics,Basic,Spy Number,,83.72%,https://www.geeksforgeeks.org/problems/spy-number/1
Mathematics,Basic,Binary Fraction to Decimal,,25.49%,https://www.geeksforgeeks.org/problems/binary-fraction-to-decimal4656/1
Mathematics,Basic,Frobenius Coin Problem,,28.43%,https://www.geeksforgeeks.org/problems/frobenius-coin-problem5532/1
Mathematics,Basic,Rotate Page,,32.30%,https://www.geeksforgeeks.org/problems/rotate-page0923/1
Mathematics,Easy,Prime Number,"Amazon, SAP Labs, VMWare",22.20%,https://www.geeksforgeeks.org/problems/prime-number2314/1
Mathematics,Easy,Sum of Natural Numbers,,61.45%,https://www.geeksforgeeks.org/problems/reverse-coding2452/1
Mathematics,Easy,Perfect Numbers,Wipro,17.21%,https://www.geeksforgeeks.org/problems/perfect-numbers3207/1
Mathematics,Easy,Armstrong Numbers,"Oracle, VMWare",49.88%,https://www.geeksforgeeks.org/problems/armstrong-numbers2727/1
Mathematics,Easy,Sum 1 to n Divisors,,43.37%,https://www.geeksforgeeks.org/problems/sum-of-all-divisors-from-1-to-n4738/1
Mathematics,Easy,Arithmetic Number,FactSet,16.63%,https://www.geeksforgeeks.org/problems/arithmetic-number2815/1
Mathematics,Easy,All Divisors of a Number,,46.73%,https://www.geeksforgeeks.org/problems/all-divisors-of-a-number/1
Mathematics,Easy,Digits in Factorial,,29.70%,https://www.geeksforgeeks.org/problems/digits-in-factorial/1
Mathematics,Easy,Nth Term of GP from First Two Terms,,25.04%,https://www.geeksforgeeks.org/problems/gp-term/1
Mathematics,Easy,Factorials Less than or Equal to n,,48.96%,https://www.geeksforgeeks.org/problems/find-all-factorial-numbers-less-than-or-equal-to-n3548/1
Mathematics,Easy,Trailing zeroes in factorial,"Microsoft, MakeMyTrip",41.24%,https://www.geeksforgeeks.org/problems/trailing-zeroes-in-factorial5134/1
Mathematics,Easy,Mean And Median of Array,,44.05%,https://www.geeksforgeeks.org/problems/mean-and-median-1587115620/1
Mathematics,Easy,Modular Inverse,,43.00%,https://www.geeksforgeeks.org/problems/modular-multiplicative-inverse-1587115620/1
Mathematics,Easy,N-th Term of GP,,12.02%,https://www.geeksforgeeks.org/problems/series-gp4646/1
Mathematics,Easy,Unique Prime Factors in Sorted Order,,30.47%,https://www.geeksforgeeks.org/problems/prime-factors5052/1
Mathematics,Easy,Sum of all prime numbers between 1 and n,"Samsung, Adobe",18.71%,https://www.geeksforgeeks.org/problems/sum-of-all-prime-numbers-between-1-and-n4404/1
Mathematics,Easy,Number Of Open Doors after n Toggles,TCS,36.15%,https://www.geeksforgeeks.org/problems/number-of-open-doors1552/1
Mathematics,Easy,Overlapping rectangles,"Amazon, Microsoft, Snapdeal, +3",26.60%,https://www.geeksforgeeks.org/problems/overlapping-rectangles1924/1
Mathematics,Easy,Remainder on Division by 11,Amazon,51.94%,https://www.geeksforgeeks.org/problems/remainder-on-dividing-by-11--170647/1
Mathematics,Easy,Least Prime Factor,,51.45%,https://www.geeksforgeeks.org/problems/least-prime-factor5216/1
Mathematics,Easy,Tom and Jerry,Flipkart,71.33%,https://www.geeksforgeeks.org/problems/tom-and-jerry1325/1
Mathematics,Easy,Nth Fibonnaci Last Digit,MAQ Software,35.32%,https://www.geeksforgeeks.org/problems/the-nth-fibonnaci3150/1
Mathematics,Easy,Palindrome Binary,"Amazon, Microsoft, Adobe",49.10%,https://www.geeksforgeeks.org/problems/palindrome-numbers0942/1
Mathematics,Easy,Number of factors,,50.86%,https://www.geeksforgeeks.org/problems/number-of-factors1435/1
Mathematics,Easy,Pair Cube Sum Count,Adobe,30.87%,https://www.geeksforgeeks.org/problems/pair-cube-count4132/1
Mathematics,Easy,Maximum Volume of Cuboid,,53.16%,https://www.geeksforgeeks.org/problems/magical-box5306/1
Mathematics,Easy,Cutting Rectangles,Amdocs,52.88%,https://www.geeksforgeeks.org/problems/cutting-rectangles--170647/1
Mathematics,Easy,LCM of two numbers,,64.08%,https://www.geeksforgeeks.org/problems/lcm-of-two-numbers/1
Mathematics,Easy,Right most non zero digit,Amazon,13.35%,https://www.geeksforgeeks.org/problems/right-most-non-zero-digit1834/1
Mathematics,Easy,Squares in Triangle,Microsoft,66.64%,https://www.geeksforgeeks.org/problems/maximum-number-of-22-squares/1
Mathematics,Easy,Triangular Number,,55.14%,https://www.geeksforgeeks.org/problems/triangular-number2850/1
Mathematics,Easy,Maximum height of the staircase,Goldman Sachs,52.23%,https://www.geeksforgeeks.org/problems/maximum-height-of-the-staircase5755/1
Mathematics,Easy,Express as Consecutive Number Sum,,50.49%,https://www.geeksforgeeks.org/problems/consecutive-numbers-for-sum3132/1
Mathematics,Easy,Find the minimum time,Oracle,19.53%,https://www.geeksforgeeks.org/problems/find-the-minimum-time0253/1
Mathematics,Easy,Check if Destination Reachable with x Moves,"Zoho, Flipkart, Amazon, +2",33.01%,https://www.geeksforgeeks.org/problems/final-destination4628/1
Mathematics,Easy,Minimum Toggle to Partition,,50.99%,https://www.geeksforgeeks.org/problems/minimum-toogles-to-partition0135/1
Mathematics,Easy,K Sized Subarray with Minimum Average,Amazon,33.10%,https://www.geeksforgeeks.org/problems/subarray-with-least-average5031/1
Mathematics,Easy,Modified Numbers and Queries,,58.78%,https://www.geeksforgeeks.org/problems/modified-numbers-and-queries0904/1
Mathematics,Easy,Ways to Color Balls,,68.05%,https://www.geeksforgeeks.org/problems/ball-coloring3450/1
Mathematics,Easy,Day of the Week,"Morgan Stanley, Microsoft, Samsung",41.67%,https://www.geeksforgeeks.org/problems/day-of-the-week1637/1
Mathematics,Easy,Even Fibonacci Numbers Sum,,37.51%,https://www.geeksforgeeks.org/problems/even-fibonacci-numbers-sum1455/1
Mathematics,Easy,Sum of Squares of First n Natural Numbers,,65.78%,https://www.geeksforgeeks.org/problems/sum-of-squares-of-first-n-natural-numbers/1
Mathematics,Easy,Minimum Rotations to Unlock a Circular Lock,,49.96%,https://www.geeksforgeeks.org/problems/minimum-rotations-to-unlock-a-circular-lock1001/1
Mathematics,Easy,Digit Square Sequence,,52.31%,https://www.geeksforgeeks.org/problems/happy-number1408/1
Mathematics,Easy,Multiply two polynomials,Samsung,62.17%,https://www.geeksforgeeks.org/problems/multiply-two-polynomals0721/1
Mathematics,Easy,Numbers with Odd Factors,Wipro,49.98%,https://www.geeksforgeeks.org/problems/count-odd-factors0844/1
Mathematics,Easy,Nearest Perfect Square,,41.59%,https://www.geeksforgeeks.org/problems/are-you-perfect4926/1
Mathematics,Easy,Sum of Divisors of Divisors,,56.30%,https://www.geeksforgeeks.org/problems/find-sum-of-divisors5636/1
Mathematics,Easy,Amicable Pair,Yahoo,53.38%,https://www.geeksforgeeks.org/problems/amicable-pair0804/1
Mathematics,Easy,Magic Number,Amazon,41.19%,https://www.geeksforgeeks.org/problems/magic-number4431/1
Mathematics,Easy,Faithful Numbers,"Accolite, Amazon, Samsung",44.56%,https://www.geeksforgeeks.org/problems/faithful-numbers0014/1
Mathematics,Easy,Product of Prime Factors,,45.12%,https://www.geeksforgeeks.org/problems/product-of-prime-factors5121/1
Mathematics,Easy,Euler Totient Function,Cisco,39.72%,https://www.geeksforgeeks.org/problems/euler-totient-function4604/1
Mathematics,Easy,Kth Prime Factor,,39.43%,https://www.geeksforgeeks.org/problems/kth-prime-factor-of-a-number0132/1
Mathematics,Easy,Strings of Given Length and 3 Characters,Amazon,56.14%,https://www.geeksforgeeks.org/problems/total-number-of-strings5726/1
Mathematics,Easy,Modular Multiplication,,91.15%,https://www.geeksforgeeks.org/problems/modular-multiplication/1
Mathematics,Easy,Valid Triangle,,47.74%,https://www.geeksforgeeks.org/problems/valid-triangle--121441/1
Mathematics,Easy,Adjacent 3 and Triangle,,79.82%,https://www.geeksforgeeks.org/problems/can-make-triangle--170637/1
Mathematics,Easy,Circular Primes,,39.97%,https://www.geeksforgeeks.org/problems/circular-prime-number0230/1
Mathematics,Easy,Number of digits in nth Fibonacci,,25.23%,https://www.geeksforgeeks.org/problems/number-of-digits2559/1
Mathematics,Easy,Good Numbers,,58.21%,https://www.geeksforgeeks.org/problems/good-numbers4629/1
Mathematics,Easy,Smallest Number by Rearranging Digits,GE,36.55%,https://www.geeksforgeeks.org/problems/smallest-number-by-rearranging-digits-of-a-given-number0820/1
Mathematics,Easy,Number of Groups,Amazon,43.90%,https://www.geeksforgeeks.org/problems/number-of-groups3920/1
Mathematics,Easy,Max Adjacent Diff Sum of Permutation,,39.54%,https://www.geeksforgeeks.org/problems/maximum-sum-difference2545/1
Mathematics,Easy,Right Angled Triangle,,28.97%,https://www.geeksforgeeks.org/problems/right-angled-triangles4729/1
Mathematics,Easy,Tribonacci Number,,56.30%,https://www.geeksforgeeks.org/problems/tribonacci-number/1
Mathematics,Easy,Primorial of a Number,,38.51%,https://www.geeksforgeeks.org/problems/primorial-of-a-number3830/1
Mathematics,Easy,Repeated Removal of Odd Positions,,56.96%,https://www.geeksforgeeks.org/problems/odd-game5040/1
Mathematics,Easy,Divisible Numbers,,46.26%,https://www.geeksforgeeks.org/problems/divisible-numbers1521/1
Mathematics,Easy,Sixy Primes,,20.60%,https://www.geeksforgeeks.org/problems/sexy-primes3341/1
Mathematics,Easy,Kaprekar Number,,41.11%,https://www.geeksforgeeks.org/problems/kaprekar-number1051/1
Mathematics,Easy,GCD of Fibonacci Numbers,,21.41%,https://www.geeksforgeeks.org/problems/gcd-and-fibonacci-numbers4351/1
Mathematics,Easy,Count Range Numbers Divisible by a or b,,55.33%,https://www.geeksforgeeks.org/problems/number-of-divisors-in-a-given-range3738/1
Mathematics,Easy,Repeating GCD,,29.67%,https://www.geeksforgeeks.org/problems/repeating-gcd4659/1
Mathematics,Easy,Sum of GCDs,,17.28%,https://www.geeksforgeeks.org/problems/sum-of-gcds1050/1
Mathematics,Easy,Next with No Consecutive 1s in Binary,Amazon,46.55%,https://www.geeksforgeeks.org/problems/next-sparse-binary-number0029/1
Mathematics,Easy,Palindrome Numbers Less than n,Amazon,35.95%,https://www.geeksforgeeks.org/problems/generate-all-palindromic-numbers-less-than-n3251/1
Mathematics,Easy,Max Power of a Prime that Divides Factorial,,53.48%,https://www.geeksforgeeks.org/problems/largest-power-of-prime4416/1
Mathematics,Easy,Numbers with Floor kth Root as n,,47.75%,https://www.geeksforgeeks.org/problems/akaashs-assignment0828/1
Mathematics,Easy,Area of intersection of two circles,,28.48%,https://www.geeksforgeeks.org/problems/area-of-intersection-of-two-circles0653/1
Mathematics,Easy,Save Knights,Amazon,26.58%,https://www.geeksforgeeks.org/problems/save-knights2718/1
Mathematics,Easy,N-th Fortunate Number,,35.02%,https://www.geeksforgeeks.org/problems/find-n-th-fortunate-number5740/1
Mathematics,Easy,Non Fibonacci Number,,46.98%,https://www.geeksforgeeks.org/problems/non-fibonacci-number2258/1
Mathematics,Easy,Area of a Circle,,65.21%,https://www.geeksforgeeks.org/problems/area-of-a-circle/1
Mathematics,Easy,Number of 1's in smallest repunits,"Amazon, Adobe",41.65%,https://www.geeksforgeeks.org/problems/number-of-1s-in-smallest-repunits3114/1
Mathematics,Easy,Euler Totient,,17.29%,https://www.geeksforgeeks.org/problems/euler-totient2036/1
Mathematics,Easy,Woodall Number,,51.55%,https://www.geeksforgeeks.org/problems/woodall-number2349/1
Mathematics,Easy,Make Number Odd,,42.65%,https://www.geeksforgeeks.org/problems/make-number-odd4328/1
Mathematics,Easy,Numbers in Range with Given Unit Digit,,19.05%,https://www.geeksforgeeks.org/problems/count-numbers-with-unit-digit-k-in-given-range4025/1
Mathematics,Easy,Pell Number,,18.55%,https://www.geeksforgeeks.org/problems/pell-number1424/1
Mathematics,Easy,Ordered Prime Signature,,46.43%,https://www.geeksforgeeks.org/problems/ordered-prime-signature3247/1
Mathematics,Easy,Fibonacci Expression,,49.15%,https://www.geeksforgeeks.org/problems/fibonacci-expression3939/1
Mathematics,Easy,Faulty Keyboard,Samsung,49.80%,https://www.geeksforgeeks.org/problems/faulty-keyboard2842/1
Mathematics,Easy,Value of Polynomial,,13.84%,https://www.geeksforgeeks.org/problems/value-of-polynomial2413/1
Mathematics,Easy,Smallest x and y for ax - by = 0,,43.20%,https://www.geeksforgeeks.org/problems/find-smallest-values-of-x-and-y-such-that-ax-by-01433/1
Mathematics,Easy,The Prime Twins,,47.96%,https://www.geeksforgeeks.org/problems/the-prime-twins2419/1
Mathematics,Easy,Three Number Even Sum,,14.97%,https://www.geeksforgeeks.org/problems/three-number-even-sum2803/1
Mathematics,Easy,Minimum Integer Multiplier for a Floating,,11.98%,https://www.geeksforgeeks.org/problems/convert-floating-point-to-natural-number3049/1
Mathematics,Easy,Nearest Power,,25.78%,https://www.geeksforgeeks.org/problems/nearest-power0840/1
Mathematics,Easy,Keith Number,,59.28%,https://www.geeksforgeeks.org/problems/keith-number2745/1
Mathematics,Easy,Connell Sequence,,60.86%,https://www.geeksforgeeks.org/problems/connell-sequence0728/1
Mathematics,Easy,Minimum Loss with Given Amount and Count,,36.03%,https://www.geeksforgeeks.org/problems/minimum-notes-required2535/1
Mathematics,Easy,Compare Two Powers,,25.35%,https://www.geeksforgeeks.org/problems/greater-power4651/1
