category,difficulty,title,company_tags,accuracy,url
Dynamic Programming,Basic,First n Fibonacci using Recursion,"Accenture, Infosys, TCS, +1",29.92%,https://www.geeksforgeeks.org/problems/print-first-n-fibonacci-numbers1002/1
Dynamic Programming,Basic,Sum Except First and Last,"Amazon, Microsoft",34.83%,https://www.geeksforgeeks.org/problems/max-length-chain/1
Dynamic Programming,Easy,Nth Fibonacci Number,"Adobe, Amazon, Goldman Sachs, +5",22.30%,https://www.geeksforgeeks.org/problems/nth-fibonacci-number1335/1
Dynamic Programming,Easy,Count ways with 3 moves,Amazon,43.93%,https://www.geeksforgeeks.org/problems/count-number-of-hops-1587115620/1
Dynamic Programming,Easy,"Minimum Coins of 1, 2, 5 and 10",Visa,51.25%,https://www.geeksforgeeks.org/problems/-minimum-number-of-coins4426/1
Dynamic Programming,Easy,Minimum Operations,,60.02%,https://www.geeksforgeeks.org/problems/find-optimum-operation4504/1
Dynamic Programming,Easy,First n Fibonacci using DP,Bloomberg,51.00%,https://www.geeksforgeeks.org/problems/fibonacci-series-up-to-nth-term/1
Dynamic Programming,Easy,"Count Ways with 3, 5 and 10",,79.23%,https://www.geeksforgeeks.org/problems/reach-a-given-score-1587115621/1
Dynamic Programming,Easy,Maximum Sum Problem,Morgan Stanley,57.09%,https://www.geeksforgeeks.org/problems/maximum-sum-problem2211/1
Dynamic Programming,Easy,Padovan Sequence,,34.96%,https://www.geeksforgeeks.org/problems/padovan-sequence2855/1
Dynamic Programming,Easy,Count Numbers with Digit 4,Drishti-Soft,37.85%,https://www.geeksforgeeks.org/problems/count-numbers-containing-43022/1
Dynamic Programming,Easy,Max Sum Pairing with Diff Less than K,,63.41%,https://www.geeksforgeeks.org/problems/pairs-with-specific-difference1533/1
Dynamic Programming,Easy,Max Subarray Sum for Values Limited by k,Junglee Games,50.00%,https://www.geeksforgeeks.org/problems/you-and-your-books/1
Dynamic Programming,Easy,Divisor Game,,70.69%,https://www.geeksforgeeks.org/problems/divisor-game-1664432414/1
Dynamic Programming,Easy,Chicks in a Zoo,,49.73%,https://www.geeksforgeeks.org/problems/chicks-in-a-zoo1159/1
Dynamic Programming,Easy,Minimum Deletions to Make Sorted,,49.53%,https://www.geeksforgeeks.org/problems/minimum-number-of-deletions-to-make-a-sorted-sequence3248/1
Dynamic Programming,Easy,Largest Zigzag Sequence,Directi,50.00%,https://www.geeksforgeeks.org/problems/largest-zigzag-sequence5416/1
Dynamic Programming,Easy,Minimum Steps to Make 1,,40.16%,https://www.geeksforgeeks.org/problems/minimum-steps-to-minimize-n-as-per-given-condition0618/1
Dynamic Programming,Easy,Maximum Sum Bitonic Subsequence,,51.40%,https://www.geeksforgeeks.org/problems/maximum-sum-bitonic-subsequence1857/1
Dynamic Programming,Easy,Max Sum in a Matrix without Adjacent,Epic Systems,47.66%,https://www.geeksforgeeks.org/problems/adjacents-are-not-allowed3528/1
Dynamic Programming,Easy,Lucas Number,,46.89%,https://www.geeksforgeeks.org/problems/lucas-number4515/1
Dynamic Programming,Easy,"Count ways to express N as the sum of 1,3 and 4",,33.75%,https://www.geeksforgeeks.org/problems/count-ways-to-express-n-as-the-sum-of-13-and-44024/1
Dynamic Programming,Easy,Charul and vessels,,26.37%,https://www.geeksforgeeks.org/problems/charul-and-vessels0209/1
Dynamic Programming,Easy,Minimum Moves to Sort Array,,30.08%,https://www.geeksforgeeks.org/problems/minimum-insertions-to-sort-an-array0535/1
Dynamic Programming,Easy,Optimal Walk,,22.06%,https://www.geeksforgeeks.org/problems/optimal-walk3752/1
Dynamic Programming,Easy,Sum of Digits from 1 to n,,33.95%,https://www.geeksforgeeks.org/problems/compute-sum-of-digits-in-all-numbers-from-1-to-n2855/1
Dynamic Programming,Easy,Minimum Steps with p or q Moves,,21.08%,https://www.geeksforgeeks.org/problems/minimum-steps1159/1
Dynamic Programming,Easy,Maximum of arr[j] – arr[i] + arr[l] – arr[k],,31.06%,https://www.geeksforgeeks.org/problems/maximum-value5946/1
Dynamic Programming,Easy,Longest Collatz Sequence,,22.19%,https://www.geeksforgeeks.org/problems/maximum-collatz-sequence-length5849/1
Dynamic Programming,Easy,Sum of Average of all Subsets,,25.38%,https://www.geeksforgeeks.org/problems/sum-of-average-of-all-subsets3209/1
Dynamic Programming,Easy,Geeky Year,,18.94%,https://www.geeksforgeeks.org/problems/geeky-year4720/1
Dynamic Programming,Easy,Minimum Adjustment Cost of an Array,,29.83%,https://www.geeksforgeeks.org/problems/find-minimum-adjustment-cost-of-an-array4628/1
Dynamic Programming,Easy,"Max Profit with Money Exchange using n/2, n/3, and n/4",,13.46%,https://www.geeksforgeeks.org/problems/ritikas-money4334/1
Dynamic Programming,Easy,Maximum weight transformation of a given string,,22.98%,https://www.geeksforgeeks.org/problems/maximum-weight-transformation-of-a-given-string3551/1
Dynamic Programming,Easy,Maximum Height Disc Stack,,20.15%,https://www.geeksforgeeks.org/problems/stacking-up-discs1315/1
Dynamic Programming,Medium,Kadane's Algorithm,"24*7 Innovation Labs, Accolite, Adobe, +21",36.28%,https://www.geeksforgeeks.org/problems/kadanes-algorithm-1587115620/1
Dynamic Programming,Medium,Count Subsets with Sum,"Amazon, Microsoft, Tesco",20.58%,https://www.geeksforgeeks.org/problems/perfect-sum-problem5633/1
Dynamic Programming,Medium,0 - 1 Knapsack Problem,"Amazon, Directi, Flipkart, +9",31.76%,https://www.geeksforgeeks.org/problems/0-1-knapsack-problem0945/1
Dynamic Programming,Medium,Maximum Product Subarray,"Amazon, D-E-Shaw, Google, +4",18.09%,https://www.geeksforgeeks.org/problems/maximum-product-subarray3604/1
Dynamic Programming,Medium,Subset Sum Problem,"Amazon, Microsoft",32.00%,https://www.geeksforgeeks.org/problems/subset-sum-problem-1611555638/1
Dynamic Programming,Medium,Stickler Thief,"Adobe, Amazon, FactSet, +8",37.98%,https://www.geeksforgeeks.org/problems/stickler-theif-1587115621/1
Dynamic Programming,Medium,Ways to Reach the n'th Stair,"Accolite, Adobe, Amazon, +6",21.90%,https://www.geeksforgeeks.org/problems/count-ways-to-reach-the-nth-stair-1587115620/1
Dynamic Programming,Medium,Longest Increasing Subsequence,"Amazon, BankBazaar, Microsoft, +3",32.80%,https://www.geeksforgeeks.org/problems/longest-increasing-subsequence-1587115620/1
Dynamic Programming,Medium,nCr,,14.82%,https://www.geeksforgeeks.org/problems/ncr1019/1
Dynamic Programming,Medium,Longest Palindrome in a String,"Accolite, Amazon, Google, +8",23.20%,https://www.geeksforgeeks.org/problems/longest-palindrome-in-a-string3411/1
Dynamic Programming,Medium,Longest Common Subsequence,"Paytm, VMWare, Amazon, +3",41.68%,https://www.geeksforgeeks.org/problems/longest-common-subsequence-1587115620/1
Dynamic Programming,Medium,Longest Common Substring,"Morgan Stanley, Amazon, Microsoft",42.69%,https://www.geeksforgeeks.org/problems/longest-common-substring1452/1
Dynamic Programming,Medium,Coin Change (Count Ways),"Paytm, Flipkart, Morgan Stanley, +7",43.10%,https://www.geeksforgeeks.org/problems/coin-change2448/1
Dynamic Programming,Medium,Coin Change (Minimum Coins),"Paytm, Morgan Stanley, Accolite, +8",26.74%,https://www.geeksforgeeks.org/problems/number-of-coins1824/1
Dynamic Programming,Medium,Stock buy and sell,"Paytm, Flipkart, Accolite, +17",29.18%,https://www.geeksforgeeks.org/problems/stock-buy-and-sell-1587115621/1
Dynamic Programming,Medium,Bellman Ford,"Amazon, Microsoft",48.11%,https://www.geeksforgeeks.org/problems/distance-from-the-source-bellman-ford-algorithm/1
Dynamic Programming,Medium,Partition Equal Subset Sum,"Accolite, Amazon, Microsoft, +3",30.24%,https://www.geeksforgeeks.org/problems/subset-sum-problem2014/1
Dynamic Programming,Medium,Floyd Warshall,Samsung,32.89%,https://www.geeksforgeeks.org/problems/implementing-floyd-warshall2042/1
Dynamic Programming,Medium,Maximize The Cut Segments,"Amazon, Microsoft, OYO Rooms",24.29%,https://www.geeksforgeeks.org/problems/cutted-segments1642/1
Dynamic Programming,Medium,Partitions with Given Difference,NPCI,36.76%,https://www.geeksforgeeks.org/problems/partitions-with-given-difference/1
Dynamic Programming,Medium,Knapsack with Duplicate Items,"Amazon, Google",52.13%,https://www.geeksforgeeks.org/problems/knapsack-with-duplicate-items4201/1
Dynamic Programming,Medium,Rod Cutting,Google,60.66%,https://www.geeksforgeeks.org/problems/rod-cutting0840/1
Dynamic Programming,Medium,Frog Jump,,49.55%,https://www.geeksforgeeks.org/problems/geek-jump/1
Dynamic Programming,Medium,Max Sum Increasing Subsequence,"Morgan Stanley, Amazon, Microsoft",40.02%,https://www.geeksforgeeks.org/problems/maximum-sum-increasing-subsequence4749/1
Dynamic Programming,Medium,Substrings with K Distinct,D-E-Shaw,20.46%,https://www.geeksforgeeks.org/problems/count-number-of-substrings4528/1
Dynamic Programming,Medium,Longest Bitonic Subsequence,"Microsoft, Cisco",47.34%,https://www.geeksforgeeks.org/problems/longest-bitonic-subsequence0824/1
Dynamic Programming,Medium,Word Break,"Zoho, Flipkart, Amazon, +6",40.86%,https://www.geeksforgeeks.org/problems/word-break1352/1
Dynamic Programming,Medium,Egg Dropping Puzzle,"VMWare, Amazon, Microsoft, +14",39.64%,https://www.geeksforgeeks.org/problems/egg-dropping-puzzle-1587115620/1
Dynamic Programming,Medium,Geek's Training,NPCI,49.98%,https://www.geeksforgeeks.org/problems/geeks-training/1
Dynamic Programming,Medium,Count Paths from Top Left to Bottom Right,"Zoho, Amazon, Microsoft, +7",67.64%,https://www.geeksforgeeks.org/problems/number-of-paths0926/1
Dynamic Programming,Medium,Total Decoding Messages,"Zoho, Flipkart, Morgan Stanley, +8",15.79%,https://www.geeksforgeeks.org/problems/total-decoding-messages1235/1
Dynamic Programming,Medium,Count Palindromic Subsequences,,17.00%,https://www.geeksforgeeks.org/problems/count-palindromic-subsequences/1
Dynamic Programming,Medium,Shortest Common Supersequence,Microsoft,55.62%,https://www.geeksforgeeks.org/problems/shortest-common-supersequence0322/1
Dynamic Programming,Medium,Longest Repeating Subsequence,"Amazon, Google",48.54%,https://www.geeksforgeeks.org/problems/longest-repeating-subsequence2004/1
Dynamic Programming,Medium,Minimum Insertions for Palindrome,"Amazon, Microsoft, Google, +1",54.84%,https://www.geeksforgeeks.org/problems/form-a-palindrome2544/1
Dynamic Programming,Medium,Consecutive 1's not allowed,"Flipkart, Morgan Stanley, Microsoft, +2",27.46%,https://www.geeksforgeeks.org/problems/consecutive-1s-not-allowed1912/1
Dynamic Programming,Medium,Nth Catalan Number,Amazon,31.06%,https://www.geeksforgeeks.org/problems/nth-catalan-number0817/1
Dynamic Programming,Medium,Gold Mine Problem,"Flipkart, Amazon, Samsung",29.73%,https://www.geeksforgeeks.org/problems/gold-mine-problem2608/1
Dynamic Programming,Medium,Painting the Fence,,32.89%,https://www.geeksforgeeks.org/problems/painting-the-fence3727/1
Dynamic Programming,Medium,Maximum path sum in matrix,"Flipkart, Amazon, Microsoft, +3",42.59%,https://www.geeksforgeeks.org/problems/path-in-matrix3805/1
Dynamic Programming,Medium,Largest square formed in a matrix,"Amazon, Samsung, Google",36.98%,https://www.geeksforgeeks.org/problems/largest-square-formed-in-a-matrix0806/1
Dynamic Programming,Medium,Longest Palindromic Subsequence,"Amazon, Google",56.57%,https://www.geeksforgeeks.org/problems/longest-palindromic-subsequence-1612327878/1
Dynamic Programming,Medium,Interleaved Strings,"Paytm, Amazon, Microsoft, +4",24.33%,https://www.geeksforgeeks.org/problems/interleaved-strings/1
Dynamic Programming,Medium,Optimal Strategy For A Game,Amazon,49.03%,https://www.geeksforgeeks.org/problems/optimal-strategy-for-a-game-1587115620/1
Dynamic Programming,Medium,Minimal Cost of Jumps,,51.08%,https://www.geeksforgeeks.org/problems/minimal-cost/1
Dynamic Programming,Medium,Wildcard Pattern Matching,"Zoho, Amazon, Microsoft, +5",31.13%,https://www.geeksforgeeks.org/problems/wildcard-pattern-matching/1
Dynamic Programming,Medium,Subsequence with Sum K,,40.26%,https://www.geeksforgeeks.org/problems/check-if-there-exists-a-subsequence-with-sum-k/1
Dynamic Programming,Medium,Introduction to DP,,46.10%,https://www.geeksforgeeks.org/problems/introduction-to-dp/1
Dynamic Programming,Medium,Unique BST's,"Amazon, Microsoft, Samsung, +1",30.57%,https://www.geeksforgeeks.org/problems/unique-bsts-1587115621/1
Dynamic Programming,Medium,Unique Paths in a Grid,"Uber, Amazon",50.47%,https://www.geeksforgeeks.org/problems/unique-paths-in-a-grid--170647/1
Dynamic Programming,Medium,LCS of Three Strings,DE Shaw,48.52%,https://www.geeksforgeeks.org/problems/lcs-of-three-strings0028/1
Dynamic Programming,Medium,Minimum Cost to Fill Given Weight,,25.56%,https://www.geeksforgeeks.org/problems/minimum-cost-to-fill-given-weight-in-a-bag1956/1
Dynamic Programming,Medium,Jump Game,"Amazon, Microsoft, Google, +1",34.51%,https://www.geeksforgeeks.org/problems/jump-game/1
Dynamic Programming,Medium,Transform using Minimum Insert and Delete,,65.29%,https://www.geeksforgeeks.org/problems/minimum-number-of-deletions-and-insertions0209/1
Dynamic Programming,Medium,Sum of all substrings of a number,,38.11%,https://www.geeksforgeeks.org/problems/sum-of-all-substrings-of-a-number-1587115621/1
