category,difficulty,title,company_tags,accuracy,url
DFS,Hard,Count Groups of 1's Surrounded by 0's,Google,61.43%,https://www.geeksforgeeks.org/problems/find-number-of-closed-islands/1
DFS,Hard,Minimum BST Sum Subtree,,60.49%,https://www.geeksforgeeks.org/problems/minimum-bst-sum-subtree--170647/1
DFS,Hard,Water Connection Problem,,37.83%,https://www.geeksforgeeks.org/problems/water-connection-problem5822/1
DFS,Hard,Select Nodes,Flipkart,63.66%,https://www.geeksforgeeks.org/problems/select-nodes--170645/1
DFS,Hard,Length of Longest Cycle in a Graph,"Amazon, Google, JUSPAY",60.34%,https://www.geeksforgeeks.org/problems/length-of-longest-cycle-in-a-graph/1
DFS,Hard,Minimum Rearrangement for Identity Permutation,Flipkart,55.77%,https://www.geeksforgeeks.org/problems/rearrange-the-array-1639032648/1
DFS,Hard,Shortest Cycle,,63.96%,https://www.geeksforgeeks.org/problems/shortest-cycle/1
DFS,Hard,Kill Captain America,,39.87%,https://www.geeksforgeeks.org/problems/kill-captain-america0228/1
DFS,Hard,Minimum cost to visit favorite Colonies,,67.39%,https://www.geeksforgeeks.org/problems/minimum-cost-to-visit-favorite-cities--132208/1
DFS,Hard,Word Search II,"Facebook, Directi, Google, +5",40.77%,https://www.geeksforgeeks.org/problems/word-search-ii/1
