category,difficulty,title,company_tags,accuracy,url
Game Theory,Easy,Array's Game,,41.12%,https://www.geeksforgeeks.org/problems/arrays-game0327/1
Game Theory,Medium,Modified Game of Nim,,57.13%,https://www.geeksforgeeks.org/problems/variation-in-nim-game4317/1
Game Theory,Medium,Game of Chocolates,,45.76%,https://www.geeksforgeeks.org/problems/game-of-chocolates3554/1
Game Theory,Medium,Divide and Subtract Game,,42.51%,https://www.geeksforgeeks.org/problems/divide-and-subtract-game2253/1
Game Theory,Medium,Grid Coin Game Winner,,61.64%,https://www.geeksforgeeks.org/problems/moving-on-grid1135/1
Game Theory,Medium,Game of Stones,,23.47%,https://www.geeksforgeeks.org/problems/game-of-stones/1
Game Theory,Hard,Next Optimal Move in Tic Tac Toe,Accolite,34.22%,https://www.geeksforgeeks.org/problems/next-optimal-move-in-tic-tac-toe2842/1
