category,difficulty,title,company_tags,accuracy,url
Greedy,Medium,Gas Station,"Amazon, FactSet, Flipkart, +4",34.79%,https://www.geeksforgeeks.org/problems/circular-tour-1587115620/1
Greedy,Medium,Minimum Spanning Tree,"Amazon, Cisco, Flipkart, +2",47.82%,https://www.geeksforgeeks.org/problems/minimum-spanning-tree/1
Greedy,Medium,Minimize the Heights I,Adobe,26.16%,https://www.geeksforgeeks.org/problems/minimize-the-heights-i/1
Greedy,Medium,Remove K Digits,"Microsoft, NPCI",26.80%,https://www.geeksforgeeks.org/problems/remove-k-digits/1
Greedy,Medium,Maximum Meetings in One Room,,33.57%,https://www.geeksforgeeks.org/problems/maximum-meetings-in-one-room/1
Greedy,Medium,Choose and Swap,,22.67%,https://www.geeksforgeeks.org/problems/choose-and-swap0531/1
Greedy,Medium,Smallest with d Dgitis and s Sum,"OYO Rooms, MAQ Software",38.74%,https://www.geeksforgeeks.org/problems/smallest-number5829/1
Greedy,Medium,Set Matrix Zeros,"Expedia, Amazon, Yahoo, +5",52.54%,https://www.geeksforgeeks.org/problems/set-matrix-zeroes/1
Greedy,Medium,Insert Interval,NPCI,50.61%,https://www.geeksforgeeks.org/problems/insert-interval-1666733333/1
Greedy,Medium,Police and Thieves,Microsoft,34.03%,https://www.geeksforgeeks.org/problems/police-and-thieves--141631/1
Greedy,Medium,Shortest Job first,,68.79%,https://www.geeksforgeeks.org/problems/shortest-job-first/1
Greedy,Medium,Max Equal Sum in 3 Stacks,,48.71%,https://www.geeksforgeeks.org/problems/find-maximum-equal-sum-of-three-stacks/1
Greedy,Medium,Non-Overlapping Intervals,,51.92%,https://www.geeksforgeeks.org/problems/non-overlapping-intervals/1
Greedy,Medium,Coin Piles,Microsoft,20.51%,https://www.geeksforgeeks.org/problems/coin-piles5152/1
Greedy,Medium,Meeting Rooms II,,48.01%,https://www.geeksforgeeks.org/problems/attend-all-meetings-ii/1
Greedy,Medium,Minimum Swaps for Bracket Balancing,,37.36%,https://www.geeksforgeeks.org/problems/minimum-swaps-for-bracket-balancing2704/1
Greedy,Medium,Minimum Workers to Cover All Hours,Microsoft,55.22%,https://www.geeksforgeeks.org/problems/water-the-plants--170646/1
Greedy,Medium,Valid Compressed String,Facebook,50.00%,https://www.geeksforgeeks.org/problems/valid-compressed-string--170647/1
Greedy,Medium,Max Profit by Removing pr or rp,Google,50.08%,https://www.geeksforgeeks.org/problems/string-rp-or-pr--170647/1
Greedy,Medium,Task Scheduler,,58.08%,https://www.geeksforgeeks.org/problems/task-scheduler/1
Greedy,Medium,kth Smallest in Ranges,,50.29%,https://www.geeksforgeeks.org/problems/find-k-th-smallest-element-in-given-n-ranges/1
Greedy,Medium,Minimum Cost to cut a board into squares,NPCI,60.83%,https://www.geeksforgeeks.org/problems/minimum-cost-to-cut-a-board-into-squares/1
Greedy,Medium,Subset Sum on Generated Sequence,,37.44%,https://www.geeksforgeeks.org/problems/tricky-subset-problem1557/1
Greedy,Medium,Minimum Spanning Tree - Kruskal's Algorithm,"Cisco, Amazon, Microsoft, +2",53.20%,https://www.geeksforgeeks.org/problems/minimum-spanning-tree-kruskals-algorithm/1
