Difficulty,Title,Frequency,Acceptance Rate,Link,Topics
EASY,Minimum Time to Type Word Using Special Typewriter,100.0,0.007887763143082293,https://leetcode.com/problems/minimum-time-to-type-word-using-special-typewriter,"String, Greedy"
MEDIUM,Longest Substring Of All Vowels in Order,100.0,0.005226027180283207,https://leetcode.com/problems/longest-substring-of-all-vowels-in-order,"String, Sliding Window"
