category,difficulty,title,company_tags,accuracy,url
Stack,Medium,Validate Stack Operations,NPCI,70.50%,https://www.geeksforgeeks.org/problems/stack-permutations/1
Stack,Medium,Nearest Smaller Value,Atlassian,55.45%,https://www.geeksforgeeks.org/problems/nearest-smaller-tower--170647/1
Stack,Medium,Geek and Number String,,40.63%,https://www.geeksforgeeks.org/problems/geek-and-number-string--141631/1
Stack,Medium,Sum of subarray ranges,,50.82%,https://www.geeksforgeeks.org/problems/sum-of-subarray-ranges/1
Stack,Medium,Greater Tower Sum,,34.62%,https://www.geeksforgeeks.org/problems/save-gotham1222/1
Stack,Medium,Min Add to Make Parentheses Valid,"Amazon, Microsoft, TCS, +2",57.97%,https://www.geeksforgeeks.org/problems/min-add-to-make-parentheses-valid/1
Stack,Medium,Subarrays with First as Minimum,,56.75%,https://www.geeksforgeeks.org/problems/subarrays-with-first-element-minimum/1
Stack,Medium,Max People Visible in a Line,NPCI,50.11%,https://www.geeksforgeeks.org/problems/maximum-people-visible-in-a-line/1
Stack,Medium,Previous Greater Element,,58.58%,https://www.geeksforgeeks.org/problems/previous-greater-element/1
Stack,Medium,Implement UNDO & REDO,,61.95%,https://www.geeksforgeeks.org/problems/implement-undo-redo/1
Stack,Medium,Clone a Stack,Flipkart,85.85%,https://www.geeksforgeeks.org/problems/clone-a-stack-without-usinig-extra-space/1
Stack,Medium,Shopkeeper Profit,,51.33%,https://www.geeksforgeeks.org/problems/shopkeeper-profit/1
Stack,Medium,Get Max from Stack,,43.10%,https://www.geeksforgeeks.org/problems/get-max-from-stack/1
Stack,Medium,Prefix Evaluation,,48.65%,https://www.geeksforgeeks.org/problems/prefix-evaluation/1
Stack,Medium,Expression Evaluation,,37.84%,https://www.geeksforgeeks.org/problems/fun-with-expresions2523/1
Stack,Medium,Removing Consecutive Elements,,67.93%,https://www.geeksforgeeks.org/problems/removing-consecutive-elements/1
Stack,Medium,Design Browser History,,78.13%,https://www.geeksforgeeks.org/problems/design-browser-history/1
Stack,Medium,Score of Parentheses String,,86.33%,https://www.geeksforgeeks.org/problems/score-of-parentheses-string/1
Stack,Hard,Trapping Rain Water,"Adobe, Amazon, Flipkart, +3",33.14%,https://www.geeksforgeeks.org/problems/trapping-rain-water-1587115621/1
Stack,Hard,Histogram Max Rectangular Area,"Google, Microsoft, NPCI",32.12%,https://www.geeksforgeeks.org/problems/maximum-rectangular-area-in-a-histogram-1587115620/1
Stack,Hard,Max of Min for Every Window Size,"Amazon, Flipkart, Microsoft, +1",42.90%,https://www.geeksforgeeks.org/problems/maximum-of-minimum-for-every-window-size3453/1
Stack,Hard,Remove Redundant Parenthesis,Oracle,51.49%,https://www.geeksforgeeks.org/problems/redundant-parenthesis--170647/1
Stack,Hard,Triplet Satisfying arr[i] < arr[k] < arr[j],"Microsoft, Oracle",21.32%,https://www.geeksforgeeks.org/problems/132-geeky-buildings--141631/1
Stack,Hard,Secret Cipher,,49.98%,https://www.geeksforgeeks.org/problems/secret-cipher--141631/1
Stack,Hard,Sum of Max of Subarrays,,51.60%,https://www.geeksforgeeks.org/problems/sum-of-max-of-subarrays/1
Stack,Hard,Implement k stacks in an array,,38.88%,https://www.geeksforgeeks.org/problems/implement-k-stacks-in-an-array/1
Stack,Hard,Make Prefix Repetition Concise,,34.90%,https://www.geeksforgeeks.org/problems/secret-cipher--141631/1
